,provider_id,npi,provider_specialty,provider_state,provider_key,gold_run_id,gold_processed_timestamp
391,PROVIDER_1201,1201,208200000X,DE,414ba1cf4aaf83dc2b6ef70cff4c39997ca8683e59558aa94286ced6c1f90db6,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
392,PROVIDER_1313,1313,208100000X,ME,58c6f7c4a626248d3ea6f2da7113bd55f1dd0119189aa41e080351edecd0fbe3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
393,PROVIDER_1988,1988,208200000X,AZ,0996ac59bc34125fb54a5afc5383b3eb9cbe392cf99d5d6b0a20dc44da739f80,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
394,PROVIDER_1714,1714,207RG0100X,WV,6d9b1ac74fccd94ab7ca475b95958abd0470eaa46a903ac03dd942630d634dc6,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
395,PROVIDER_1893,1893,208300000X,KY,ea1c572d88f598f446996238ef8fadff01bd685dec9b41fe79583c48ea73c71f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
396,PROVIDER_1791,1791,207RX0202X,MD,2e631ea46c9575638bfb62b26df3151d0e0ae85d38a955ff5090dea4d76f7f87,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
397,PROVIDER_1650,1650,207X00000X,ND,f3c1e8269b53d185152e630a590d7374f6dda212a9bcb75d95ea83f3712b0459,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
398,PROVIDER_1552,1552,208500000X,NC,5ab2da89e130a96b1a8f3538c16aad9d5e7bf464f38d3f669ef4eb070a80f5f7,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
399,PROVIDER_1555,1555,208400000X,NC,791481e5134cabccdba578b7566d78b2a05bb7fb420efd2032ee711c1c7fa8af,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
400,PROVIDER_1143,1143,207X00000X,IL,be3759fe8171e887d77b66e5689ef2821319770e0b689a174fddb23174dcf508,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
401,PROVIDER_1470,1470,208200000X,NH,a410d09ab6ec5104555df099bd2cc143a720371400bdeefc05e1c83c56dfb8a2,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
402,PROVIDER_1567,1567,207RG0100X,MS,bcc188685d84db8c37e37b232a2b94535a0784328aabd55fb86409bfbf0718df,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
403,PROVIDER_1477,1477,207RC0000X,LA,d82f8048d598f72860e2bc4e9cd5a789e2c1ee811b8794ced188a2df8e41a97e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
404,PROVIDER_1419,1419,208400000X,GA,775b25ae2db96cdb127332738fe078947c17bc8fbb7115a9d0c922c3876142de,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
405,PROVIDER_1026,1026,207Q00000X,UT,361fc3ee536cac4f738edbb6e8fd374d9ee09cd7cc7c85035f73060a6f2fa1dc,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
406,PROVIDER_1533,1533,208600000X,MS,9180ce5fe8490cc2f3dbec06d74bfbda7990ace4f60bd13c2034a05cb04d7b0a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
407,PROVIDER_1235,1235,208300000X,NV,2e0b9d83d8a97116354a80d05f2804d582d92fafb1c257c88e9bef82a043b17f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
408,PROVIDER_1122,1122,207R00000X,AZ,fe79ace313aa8e30bf925bf52844e70234d7d17f69642f652dc9523ffc727904,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
409,PROVIDER_1639,1639,208200000X,WA,a9c719aed549ab4763e5e0e4aeaef46f669e1b59eefd07a24f27aed4bbe2566c,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
410,PROVIDER_1444,1444,207RX0202X,UT,a364707d266e7389d39cd98be50a0b5a6c72f7d181fe93366621fb25f89577e5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
411,PROVIDER_1760,1760,208300000X,TN,34aefc029930b25b6017f8c12fbe03813cc8e5154d04bf471a6b6b9540f40650,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
412,PROVIDER_1297,1297,208700000X,AL,c3adda58be7d70f68af1cb903688382cb39ea282c14514301d717e6a48ee9e37,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
413,PROVIDER_1299,1299,207RX0202X,OR,dfbfde1353644eb24ba7345a842f70f810cc267d410eee119092cf5842b1401d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
414,PROVIDER_1581,1581,208600000X,DC,4c2814ac2df53be1e78992c94e033e35795a20227d7d9d8903b90500fb911796,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
415,PROVIDER_1025,1025,207R00000X,SC,a7d659e86aa0382ee6f9473cef01bfbc26474a7b8b4de78ebc001433a4a54e28,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
416,PROVIDER_1859,1859,208600000X,RI,c903e8a29514c4f28527459b2160bcfcd8663746b0bfca2176aad68a4ceb596d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
417,PROVIDER_1733,1733,208200000X,HI,3909682be61f4adf7db2bd904f677c5ffb0f46342cac6a2b2243c48c6782bf5b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
418,PROVIDER_1596,1596,207Q00000X,NY,98cee54dd0947d11a6de5250c852cd21894a9dbd91b9b60a5897526816639aec,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
419,PROVIDER_1207,1207,208100000X,SC,866e53d9f3f2a900ffef04beafab55d7fa3cd8f0fa349c0b08f18402e6f5fa35,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
420,PROVIDER_1734,1734,207RX0202X,PA,ae5c9fa53bb701f7fe1e5c551044e7044eb117549bb9220723ed26afac834054,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
421,PROVIDER_1078,1078,208400000X,ND,a0779a378a2d315f385933087dba4aac8e3c92e28d98e9c40dfc088f42b39755,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
422,PROVIDER_1689,1689,208200000X,DC,19cdfb969bb47e0351e734018da8c34020c3e8d705dff02f2c53a64cca51f0a3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
423,PROVIDER_1814,1814,208000000X,NY,79fd67de4f1eaa62c3aa0ada3df664a3e4c7fcf747a895b100ca14a694311167,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
424,PROVIDER_1906,1906,208500000X,DE,01251a1ab8cf68d5c7b1d6518a66663e96b45148ac7aa60397525bd2291820ce,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
425,PROVIDER_1120,1120,208800000X,MS,6afba1770a745b3ab812c2e902011d41661ca36bc8defa612a0eba7d259be8c8,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
426,PROVIDER_1717,1717,208000000X,SD,8c00194b43a882858ce0330cd4b2333b634832ecce0ef2bdbc7e9f2f34a674d3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
427,PROVIDER_1099,1099,208700000X,ID,00affbd8ae4e01b790bce79f57afa40095a8436595ff50a1cd1b4401a7b2e91b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
428,PROVIDER_1876,1876,208100000X,OK,cbef1218c36394298c23e549423d7d91a6b25da1167d167ebddfadea45c84793,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
429,PROVIDER_1736,1736,208200000X,IL,75b41e09ba17fbbc11b280573655fa75517a9d413e3f7f73b61e1cb9ec0366cb,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
430,PROVIDER_1020,1020,208800000X,MT,8e313b84f61a2ee61061a35db939c40b195092c3893dee9bb7b22ea13cd3f119,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
431,PROVIDER_1544,1544,208200000X,WI,d7b11530cf38be6ef080fd3a8d2738a8ee9cff42015849fe9b73d107322c98b3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
432,PROVIDER_1559,1559,207R00000X,PA,d5cb0f87cfd62901e71e941ff4e5b6127a24db854cc915624c35b232f7633c71,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
433,PROVIDER_1578,1578,208400000X,NV,d7aeebaa514b5933d754e6798ad92680396ff9be5677c29f06bf50b0d7b760e8,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
434,PROVIDER_1532,1532,207X00000X,CO,eef84cb847e1dd5f23627b1d553ad2982a8dae403ca576a24390d3be39754e05,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
435,PROVIDER_1900,1900,208000000X,GA,5b351d6c59a53b03a35efe087f01ee66e8bdaf05e3c16062aeda837ae08c242c,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
436,PROVIDER_1805,1805,207RG0100X,OR,506a2f6dc2de473e4fe7cbddac0bc03e86af0f30cb8405993fa14c2e451a2c35,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
437,PROVIDER_1083,1083,207RG0100X,DE,665537f6864053761d3e0e61324e6337924875fa7fca728d71531b4b3557a0de,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
438,PROVIDER_1491,1491,207RG0100X,MO,b0069da92e772887b32ebacc45cf7b3f55d384dd05364b174ce60579985d790e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
439,PROVIDER_1237,1237,208300000X,WV,1199d1678bcd73c86f40f7d4a2e97a64f23b5e91cc90800bf85d3b89d1274af0,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
440,PROVIDER_1667,1667,208800000X,DE,88f2dacc8e4429f215eb9466f713b45c35d84111c5feddd2bfa64b5fa5e14277,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
441,PROVIDER_1458,1458,207RG0100X,OH,ff2b6a5991e166aa220541f2488750484c79f2288036672ebd66c16df431e3e3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
442,PROVIDER_1778,1778,207Q00000X,SD,6aa4dd8672ed99ecb56df2a3db65b3de8daef61125ef8e3bc758e0e1643726bb,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
443,PROVIDER_1849,1849,208100000X,KS,5c5e5fb62ce3d23f2a68f51a0f43b0b9ede266de0c465e89b685e41c6a3c7fc5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
444,PROVIDER_1187,1187,208600000X,RI,6fe7dfbc683954038eb1f4e80fe88addf6ddcdb955e0a43622d885bae808e849,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
445,PROVIDER_1212,1212,207X00000X,WY,53aa9f57a1cc832bab053362af477576af3f417a94396f3a5df2e9fba7dd226a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
446,PROVIDER_1085,1085,207P00000X,WV,867fa28240fd36cfa8a0c66b5c5c7a4c98ac14669ef6a3998706d02ed2a2e470,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
447,PROVIDER_1003,1003,207RG0100X,WA,66b4f30d5cfcd3cb68355d06be1beb19a071a50a5b88d7f11045c7750fa8288e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
448,PROVIDER_1481,1481,208600000X,MA,38b61860ee84e7756d4a38bdfa67e32420d8508fa4bad7f4ccb2b97f08e8a6f0,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
449,PROVIDER_1260,1260,208600000X,WA,f039e549be75f823a226adb08c4d11b485dfb0a5ce34933d49819209e34d9a81,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
450,PROVIDER_1393,1393,208200000X,GA,203454c8bc8ce907b7ee6d18d736c200c0a17a9f464c61ce0c60bf77edf82187,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
451,PROVIDER_1093,1093,208300000X,MD,73699c99f1a199684fdd5f458c580d59eaad23233298418f56fe63ca89d224db,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
452,PROVIDER_1688,1688,208300000X,SC,d81466b6b89cf584893e8a7c67de1f467017484f315c699adc6a513976ac7e62,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
453,PROVIDER_1861,1861,208200000X,NH,89d5be3e206f7cdbbdf6f77eaa2fc208182a8b7660154c56c1a4cbd1d57d6c60,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
454,PROVIDER_1052,1052,208500000X,MN,01ac605a93a2b5d8ede6f9e97e7c6b463af2f29311d3c8578ae1df804842997a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
455,PROVIDER_1636,1636,207RG0100X,IL,01582e4fb0bd96bf658b5d2f5b72a6241aab6e0248879ca7df70a1afd4203a7d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
456,PROVIDER_1507,1507,208000000X,FL,e6c1353c4bab94d295863241d12038d36d4253bac3c59f4deb51a078f4d00eb1,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
457,PROVIDER_1228,1228,208400000X,PA,9e686da0146fcfc24aeb3ef688445865a1dca196f8e245c845bd5409e474ed19,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
458,PROVIDER_1484,1484,207P00000X,NH,0325532ebd6db46ae63f1ef287199b63c3dc06a6f6f3a9cdc7ae86d3f5252d8f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
459,PROVIDER_1149,1149,207RC0000X,SC,67d987d1cc5435095817afa7a2c5484f58fec7c31047f491760176fb98a9509b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
460,PROVIDER_1229,1229,208000000X,IL,6600fdb94c19c3de74342174ca6a78d7c1fa6deb66966d8a90ff860c933e8e4a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
461,PROVIDER_1071,1071,208300000X,KS,692c15a0d1749bf5f8d13379e2feb37b6e017b0aa74ffbbe7fd61a78529741fd,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
462,PROVIDER_1353,1353,208600000X,MD,8e127d1c53c9ed9926f2bdd2a95ed38fed14a2b2ef3dad02b2599050e4be1708,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
463,PROVIDER_1009,1009,208600000X,NJ,c1313583865de2c5b63fdb75ce54b860d4d5fa08459f407b6356a56fc5c43d05,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
464,PROVIDER_1128,1128,207R00000X,MS,7b8ebc708cbaeb41feaa77640f2e94070f8dc1e841f845ed08a52c5abaecdf88,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
465,PROVIDER_1746,1746,208400000X,MI,7e0de1348b9ee6e50a7be93b54c97e3626261a18856508d5dfcd05efe51ca158,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
466,PROVIDER_1094,1094,208300000X,MT,636c7b7e4f8f79d6221f5cf94548ccd6f3058b710e66ce0e1cba211121193500,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
467,PROVIDER_1004,1004,207RX0202X,RI,17705a1bfda7dda3389fd38bb96ca143141cebe813e296a0500e918fa475af76,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
468,PROVIDER_1996,1996,207R00000X,MT,f44e6b9ddf99cf4e8d21faaa33efe998f826776e2b2dda617df230223bda6405,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
469,PROVIDER_1978,1978,208100000X,WY,f9123c1d61b7b093d79bf410d01ad498237262a9fc7530267fb0d13cd6da4a26,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
470,PROVIDER_1753,1753,208400000X,NV,cadbaca7a7fd09b89933fdf1f244cd58604027da05393b2beea671104bb4bcd9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
471,PROVIDER_1206,1206,207RG0100X,IN,0d01d1136599c09feed2d07e8cfced034fe4ce359944a35082d599729dca15b0,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
472,PROVIDER_1185,1185,208700000X,FL,c840832ea0aae8d7da784ea9d381488efa1a642d1271833a6822984bd2b664d4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
473,PROVIDER_1670,1670,208300000X,OK,79c70ae5df0a41c09f363a0fc8f93d6d7d550f84a474dba963d76e21f2ac0394,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
474,PROVIDER_1634,1634,208500000X,TX,3946dc7a5ab5a8bdaf95fd707b8c7effae27a5c97609cf0d4d2f463290eac1af,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
475,PROVIDER_1707,1707,208500000X,CO,8b87e87996948e499bfb64c73503db2a3c4f4279adaa7fad4e6a6bca74b10e1d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
476,PROVIDER_1770,1770,208600000X,NH,a45c7ec0d68f155452d170c43033284b78ce4a9a97572b335b64df1cf2667de9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
477,PROVIDER_1148,1148,208300000X,TX,6a6072a90045feb6386c28d08182611ec2ecdf7e4a3cf274785183180cd1a902,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
478,PROVIDER_1892,1892,207P00000X,ND,9472e720c45994ae73dbf93a9fb9459f973c76bc4bd8b214f5df92b585a3e339,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
479,PROVIDER_1965,1965,208600000X,IL,c6f93bce776b964a394802d8c7b21d04647f6b397770ff5c5b7498b1ffc9f4a5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
480,PROVIDER_1995,1995,208800000X,DC,bcb6761c45045f52a66c9f9fe8c9d63999c519049882c4300b08a6c8be1171ff,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
481,PROVIDER_1774,1774,208200000X,SC,294d1b64527ee883181e9c43c98dbfb41a15cb0660251037e997b393bc00194d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
482,PROVIDER_1737,1737,207X00000X,KS,abf114ad5f727ffdf039a4f558a83039f08768de3b9bcbe3025acf4991ef9294,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
483,PROVIDER_1253,1253,207X00000X,MO,0fe2f999a0ed28a32efe796cca16a658c5fcd24580c3f0f1a4b6dedc9131d92b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
484,PROVIDER_1262,1262,207RC0000X,MI,14fada830a9683419727b2964519428acb3e99fbea7480e7d04327081b09db2c,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
485,PROVIDER_1155,1155,207RC0000X,CA,136ccc1b13d72086cef2be4d1ed65b3be545f8d9183281fb93c056a1d585cf59,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
486,PROVIDER_1642,1642,208700000X,MD,27be1e18be1a8f5662b23d6d93d496c0f67618a5c3e4979c301189396bcc1ae3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
487,PROVIDER_1303,1303,207R00000X,DC,61f537539c7c1589b9c78d6101e43a397e225932c5dadeed49641aee2de40581,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
488,PROVIDER_1293,1293,207R00000X,VA,756a3de100974c5d0da66920b3a60afc70186916f04767e13587864df5d6c3c0,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
489,PROVIDER_1584,1584,208800000X,FL,4648bf66f89725aab0fc257626ac0605a5a2ae66627471204851bae0271d8e2d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
490,PROVIDER_1752,1752,208700000X,TX,9c0844140d2403858031e0c6203216b42614e442ac5824722a36861beeaaf2a5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
491,PROVIDER_1483,1483,208700000X,MS,9a8a69b43ebb5e17ac549e7d8b2e94af7254a2e5feb891127596553766d96add,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
492,PROVIDER_1727,1727,208100000X,WV,3e71736d7e8ff16754a37b4bbc50bfb37a63fc1ea6c3b2ec71560ae97063eb0e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
493,PROVIDER_1463,1463,207RC0000X,AK,c97b4745b2b36be6a760d8a2d4a87cdc18d8504384d9da3d849122dd42fbeae1,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
494,PROVIDER_1318,1318,207R00000X,VT,6c5b7891048e6bf9d8d166ee9d5854ed2e0ec0a589a31647ead7bc9e204299b5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
495,PROVIDER_1521,1521,208700000X,AZ,64f03daa44256a72fa858ab3a466a06b81fa660cb445cfd9fb517c73dedbb937,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
496,PROVIDER_1887,1887,207R00000X,HI,99e1ba25b8546f01007cf8f5c388056bf69aa42123592dab3ab7b1c528a67cdc,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
497,PROVIDER_1797,1797,208500000X,NJ,42a44b808839041b84ac373a1261d66ec0e00a8883f9e682c5200a9db8fc0588,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
498,PROVIDER_1601,1601,208600000X,SD,81d979be84f62605ff98cb46e3c2e47502f99ecae4583422e2a2cfa4cabb38a7,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
499,PROVIDER_1844,1844,208200000X,MA,f82e99a4c7454602cc399ec5a2f65cac448494970570878c44912296a195ed20,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
500,PROVIDER_1676,1676,207RX0202X,IN,02960aaf5bc5f9190bbe5f8df40d4340200abc96eba93637e686e189944e7749,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
501,PROVIDER_1909,1909,208200000X,SC,b90cc9438a62521583739f728757dbbda31f4f8a62449a280b580442104b0c34,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
502,PROVIDER_1428,1428,208600000X,RI,92668ac9f864ecbabbef9ed050941dacd39e4ca4a0757ccd797e787ce296352b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
503,PROVIDER_1385,1385,207RX0202X,CT,4e8ab0adcc517562a29cec68238933b9616ccc445b0a59fd37bd18fde2b764a5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
504,PROVIDER_1515,1515,208800000X,NY,4803717523ae9e06bcec9ca2e3f4a087b9dbe1ad05bcc91828c1aa731bb785a2,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
505,PROVIDER_1134,1134,208400000X,CT,3cf95892646551bf89a6105fed3fcaebdc271eb5f0b4c903ab89d7fddbbbd7fb,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
506,PROVIDER_1473,1473,208000000X,AL,726731ee0d3a0295676301d545389bfd71fb185ede3e1fe26086fb83fa911944,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
507,PROVIDER_1583,1583,207Q00000X,FL,2a93240c094efae3942d907e5c08bf62e016da60d5bae3f1e18282e8d58025f7,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
508,PROVIDER_1250,1250,207P00000X,WI,1404e24db83bc4803948acdcaa84a3f47eb3ffdd84635e3c94320802a593ee35,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
509,PROVIDER_1553,1553,208400000X,CO,1dafbebe23eafea1b8f359ae157806cb047852f72d1c53ab2e43a2048648ca47,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
510,PROVIDER_1833,1833,208500000X,OH,7ad97ffd173f63dccefbc74ae9e97feeedce4ee08cc11a8ccc1889086f8b0fb3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
511,PROVIDER_1342,1342,208300000X,HI,99ceaa26014682a48c33eb30a11343825ce1dbf2f015a49fd26184fb10952997,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
512,PROVIDER_1638,1638,207R00000X,MA,8c0e4a7737878da4c815707298f9e1c15fe31f84bb7b13d00566b09f9a403cb2,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
513,PROVIDER_1695,1695,207P00000X,PA,b77222e5b033f392e6856800ce8b82828f1f8ac9126c95b2e7546c6271b3fdf9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
514,PROVIDER_1053,1053,208600000X,NE,f58d4d91dba2064cd96aa520aa863c6282579d6f34a711e5b6eebadec87d3748,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
515,PROVIDER_1724,1724,208300000X,NM,70c325e43d3763b90e3d6ae8e7db5fa7463dea099253b9d79bd5ae953d3d0d36,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
516,PROVIDER_1070,1070,208200000X,LA,65dc7f993c10a1dbfc05f7bec8acc0e2098292d270413c58e0e8de7a100de685,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
517,PROVIDER_1163,1163,207Q00000X,ME,7e5d361785f88fe172a928ae848c446c0ded3e0dae79ece229ac252a94909916,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
518,PROVIDER_1480,1480,208700000X,DC,db7fa5e1234252b992d3c13e8cac1882fd25911e2d8da24b756dfeb66d8695cd,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
519,PROVIDER_1823,1823,207Q00000X,TN,ff55d6bb9fed0cc52b8f62cafe0b4dd8bb5e00af47c1f03c41aed6731e60d4e0,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
520,PROVIDER_1841,1841,208300000X,MI,1f192d84d7aaaf21d9db33019c8bc5bd32bea3e8f559dc7f4831d204c53d42a8,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
